" openTime","Open","High","Low","Close","Volume","CloseTime","QuoteAssetVolume","NumberofTrades","TakerbuyBaseAssetVolume","TakerbuyQuoteAssetVolume","Ignore"
"1611531900000","1383.57000000","1390.00000000","1381.55000000","1389.52000000","6546.28218000","1611532199999","9067239.92428510","5176","4161.82531000","5765744.55963730","0"
"1611532200000","1389.53000000","1398.83000000","1387.74000000","1398.00000000","15012.69785000","1611532499999","20924036.29008870","12628","9926.96951000","13834426.76911930","0"
"1611532500000","1398.00000000","1398.70000000","1389.00000000","1392.51000000","7390.32335000","1611532799999","10302005.93385930","6913","3388.82691000","4723509.94044150","0"
"1611532800000","1392.19000000","1394.20000000","1383.12000000","1390.18000000","7448.38526000","1611533099999","10348171.34839650","7454","3779.18918000","5251315.95456020","0"
"1611533100000","1390.17000000","1407.79000000","1388.99000000","1406.82000000","16899.73350000","1611533399999","23660023.14518560","14630","11822.26170000","16554350.70644240","0"
"1611533400000","1406.82000000","1416.58000000","1401.16000000","1413.01000000","20900.78136000","1611533699999","29469987.77415680","13941","11530.82040000","16265921.92427520","0"
"1611533700000","1413.01000000","1420.00000000","1409.80000000","1419.90000000","16720.68294000","1611533999999","23686040.65562540","12470","9963.75872000","14119037.06041840","0"
"1611534000000","1419.91000000","1444.59000000","1418.89000000","1443.73000000","35554.63260000","1611534299999","50897810.67527080","22479","20533.15830000","29374178.38005300","0"
"1611534300000","1443.87000000","1454.00000000","1428.37000000","1449.17000000","43178.02450000","1611534599999","62278059.99108340","28923","22125.40396000","31925356.28789690","0"
"1611534600000","1448.93000000","1452.01000000","1431.77000000","1438.73000000","27458.45439000","1611534899999","39612002.70029440","17576","14051.94364000","20270531.51291470","0"
"1611534900000","1438.66000000","1445.00000000","1435.58000000","1439.57000000","11906.94822000","1611535199999","17154343.60686980","9236","5999.69115000","8645028.38961140","0"
"1611535200000","1439.70000000","1447.46000000","1438.00000000","1447.31000000","9480.13187000","1611535499999","13665533.24005610","7368","5577.92388000","8041367.64580260","0"
"1611535500000","1447.36000000","1468.33000000","1445.63000000","1465.80000000","31386.32531000","1611535799999","45775167.84916860","21813","17934.21672000","26151230.44107350","0"
"1611535800000","1465.81000000","1475.00000000","1455.00000000","1458.83000000","25481.52482000","1611536099999","37407509.60543000","18311","12364.85384000","18156554.39741070","0"
"1611536100000","1458.84000000","1466.66000000","1452.12000000","1456.96000000","11471.63131000","1611536399999","16723753.24188340","9607","5837.09985000","8511423.18714940","0"
"1611536400000","1456.97000000","1461.24000000","1433.00000000","1445.64000000","23543.57230000","1611536699999","33967366.40343220","20009","10537.99734000","15204541.52664730","0"
"1611536700000","1445.64000000","1449.34000000","1430.68000000","1437.81000000","11491.39677000","1611536999999","16546133.45726050","12482","5340.43962000","7691615.36886440","0"
"1611537000000","1437.83000000","1444.94000000","1437.63000000","1441.00000000","6044.91669000","1611537299999","8713414.63431760","8447","3022.97699000","4358136.27639240","0"
"1611537300000","1441.00000000","1446.00000000","1435.00000000","1437.90000000","7548.34756000","1611537599999","10871736.19831840","9473","3404.49858000","4904172.33572340","0"
"1611537600000","1437.89000000","1438.00000000","1418.48000000","1429.74000000","16242.37559000","1611537899999","23204142.18965200","15438","6804.24622000","9720162.88207320","0"
"1611537900000","1429.75000000","1435.71000000","1426.01000000","1427.18000000","7507.25369000","1611538199999","10740056.37680120","9673","3551.39908000","5081613.27048030","0"
"1611538200000","1427.04000000","1437.43000000","1426.82000000","1430.21000000","7547.03046000","1611538499999","10816332.55011840","8865","3836.38157000","5499115.27014500","0"
"1611538500000","1430.25000000","1431.96000000","1421.11000000","1428.47000000","9092.89899000","1611538799999","12975188.20164080","9363","4543.31491000","6486811.14102010","0"
"1611538800000","1428.40000000","1432.00000000","1425.00000000","1428.93000000","7298.93424000","1611539099999","10421058.86576960","8530","3352.31610000","4786436.32690660","0"
"1611539100000","1428.92000000","1437.82000000","1426.02000000","1436.20000000","5910.47386000","1611539399999","8464480.78098920","8529","3457.74540000","4953398.67276820","0"
"1611539400000","1436.20000000","1440.81000000","1434.76000000","1437.37000000","5396.46174000","1611539699999","7761194.80494480","8136","2928.87062000","4212432.62294350","0"
"1611539700000","1437.14000000","1440.56000000","1431.93000000","1433.42000000","5939.44951000","1611539999999","8530474.18993670","8097","3014.36179000","4330869.06221280","0"
"1611540000000","1433.20000000","1438.12000000","1425.06000000","1425.48000000","6997.67156000","1611540299999","10026549.89104520","5701","3287.73648000","4710967.40567440","0"
"1611540300000","1425.47000000","1429.80000000","1418.73000000","1421.86000000","7839.57303000","1611540599999","11159659.21542070","6150","3552.28280000","5057682.05730440","0"
"1611540600000","1421.53000000","1428.10000000","1420.58000000","1427.64000000","5999.07122000","1611540899999","8551363.62449570","4842","3120.04639000","4447679.40890680","0"
"1611540900000","1427.63000000","1429.10000000","1422.32000000","1426.97000000","4083.37877000","1611541199999","5820109.05910580","3826","2022.53152000","2883306.08114980","0"
"1611541200000","1426.94000000","1437.28000000","1426.20000000","1433.39000000","6198.32083000","1611541499999","8882963.53885520","6003","3503.30281000","5020859.48169120","0"
"1611541500000","1433.28000000","1441.42000000","1432.71000000","1439.83000000","6582.16306000","1611541799999","9460955.15758610","4903","3649.66641000","5244939.07254990","0"
"1611541800000","1439.83000000","1442.87000000","1435.57000000","1435.67000000","4894.42380000","1611542099999","7046317.20983490","4197","2339.65424000","3368811.48331680","0"
"1611542100000","1435.58000000","1438.00000000","1431.63000000","1432.01000000","4758.27687000","1611542399999","6828120.09141630","3610","2362.76956000","3390815.42729610","0"
"1611542400000","1432.20000000","1436.10000000","1428.71000000","1429.80000000","3820.29099000","1611542699999","5468960.45625320","3295","1644.36829000","2354390.92035020","0"
"1611542700000","1429.79000000","1433.51000000","1424.75000000","1432.27000000","4860.30430000","1611542999999","6945736.64183680","4060","2290.02244000","3272907.75632860","0"
"1611543000000","1432.21000000","1432.21000000","1426.75000000","1429.00000000","3519.98227000","1611543299999","5030828.08790370","2996","2001.44897000","2860723.00306940","0"
"1611543300000","1428.96000000","1432.14000000","1427.59000000","1428.72000000","2669.49749000","1611543599999","3817134.25674570","2405","1295.99795000","1853211.78675130","0"
"1611543600000","1428.75000000","1435.70000000","1428.74000000","1434.64000000","4138.73146000","1611543899999","5931556.56578710","3861","1972.25613000","2826713.39548630","0"
"1611543900000","1434.64000000","1436.00000000","1426.94000000","1427.64000000","4031.63279000","1611544199999","5770963.61008480","3137","1860.99520000","2664233.30846790","0"
"1611544200000","1427.63000000","1427.64000000","1422.01000000","1422.25000000","5527.20181000","1611544499999","7877220.66088070","3703","2149.17824000","3062097.89392160","0"
"1611544500000","1422.24000000","1428.60000000","1421.01000000","1427.33000000","4106.34490000","1611544799999","5854042.34525270","3387","1982.91189000","2826822.75559950","0"
"1611544800000","1427.33000000","1429.20000000","1422.42000000","1423.38000000","2927.80907000","1611545099999","4170851.14457140","2485","1557.36015000","2218515.35137790","0"
"1611545100000","1423.27000000","1428.33000000","1422.84000000","1428.03000000","2589.57689000","1611545399999","3692118.17986090","2074","1643.43852000","2342683.84319320","0"
"1611545400000","1428.02000000","1435.90000000","1424.21000000","1435.01000000","4734.28675000","1611545699999","6765651.99597100","4031","2929.38975000","4187330.83822910","0"
"1611545700000","1435.03000000","1435.98000000","1433.00000000","1435.69000000","5158.21505000","1611545999999","7400873.53914020","2884","3552.98785000","5097979.10383870","0"
"1611546000000","1435.70000000","1441.22000000","1434.00000000","1436.84000000","6250.81216000","1611546299999","8988777.50236580","5408","3144.77702000","4523027.30798290","0"
"1611546300000","1436.71000000","1439.00000000","1426.25000000","1427.41000000","5199.64624000","1611546599999","7444776.39333800","4241","2082.25783000","2981262.95136320","0"
"1611546600000","1427.97000000","1431.95000000","1425.61000000","1426.16000000","6782.39812000","1611546899999","9681231.14807860","3972","2578.58010000","3681778.60780270","0"
"1611546900000","1426.39000000","1429.63000000","1422.61000000","1426.91000000","4972.47463000","1611547199999","7089073.20957030","3663","2005.53654000","2860098.55035890","0"
"1611547200000","1426.99000000","1433.94000000","1426.11000000","1428.70000000","5641.52049000","1611547499999","8063577.10611780","4998","2762.21206000","3948167.91474310","0"
"1611547500000","1428.70000000","1429.00000000","1424.37000000","1427.09000000","3117.18765000","1611547799999","4449238.16065340","3814","1207.86624000","1723921.37002620","0"
"1611547800000","1427.09000000","1427.49000000","1421.06000000","1421.07000000","3799.82298000","1611548099999","5410569.34724360","3925","1379.60154000","1965027.28946040","0"
"1611548100000","1421.18000000","1421.18000000","1403.77000000","1408.40000000","17100.12039000","1611548399999","24113910.36848900","13132","7394.32694000","10425365.16194430","0"
"1611548400000","1408.40000000","1411.00000000","1392.20000000","1394.71000000","13777.83534000","1611548699999","19297082.03393560","11094","5031.75694000","7047274.49058580","0"
"1611548700000","1394.39000000","1405.80000000","1394.39000000","1400.27000000","10968.36509000","1611548999999","15375996.61357100","7727","4268.34691000","5985201.33084300","0"
"1611549000000","1400.41000000","1408.80000000","1399.75000000","1407.43000000","5314.98045000","1611549299999","7468288.93989400","5550","2788.13216000","3918011.61210320","0"
"1611549300000","1407.26000000","1414.56000000","1407.00000000","1411.58000000","5745.75298000","1611549599999","8110835.61174680","5755","3432.76331000","4845720.44956690","0"
"1611549600000","1411.49000000","1415.25000000","1410.44000000","1410.44000000","3104.59651000","1611549899999","4388558.83068940","3844","1505.50781000","2128286.37113560","0"
"1611549900000","1410.43000000","1418.99000000","1409.76000000","1418.58000000","4319.02688000","1611550199999","6109796.53995580","4395","3069.73934000","4342877.00896150","0"
"1611550200000","1418.79000000","1421.40000000","1416.11000000","1420.97000000","5320.19959000","1611550499999","7549251.67889420","4691","3981.95331000","5650561.90697100","0"
"1611550500000","1420.89000000","1426.01000000","1419.22000000","1423.02000000","4945.20570000","1611550799999","7033286.26573760","4827","2568.82778000","3654076.35891140","0"
"1611550800000","1423.02000000","1426.04000000","1417.65000000","1419.20000000","4578.35575000","1611551099999","6515725.73540320","4138","1750.27631000","2491400.72754850","0"
"1611551100000","1418.87000000","1422.54000000","1418.83000000","1420.56000000","2976.26528000","1611551399999","4228572.95304160","2589","1527.51303000","2170194.97478110","0"
"1611551400000","1420.57000000","1423.80000000","1420.56000000","1423.74000000","2474.45569000","1611551699999","3519184.34621260","2361","1262.53698000","1795556.60631400","0"
"1611551700000","1423.52000000","1435.00000000","1423.52000000","1433.42000000","5617.94444000","1611551999999","8040354.37987010","5560","3365.03764000","4815684.31332340","0"
"1611552000000","1433.38000000","1434.16000000","1430.34000000","1432.02000000","2639.67840000","1611552299999","3780672.86590660","2750","1136.34064000","1627781.37587730","0"
"1611552300000","1432.02000000","1435.74000000","1430.00000000","1431.70000000","3588.13697000","1611552599999","5141413.91892390","3046","2097.83775000","3006613.74206950","0"
"1611552600000","1431.70000000","1434.58000000","1425.50000000","1425.73000000","4125.16855000","1611552899999","5904098.46306670","3688","1972.67938000","2823880.36881650","0"
"1611552900000","1425.72000000","1435.45000000","1424.75000000","1434.00000000","3001.78086000","1611553199999","4295186.62409580","2849","1719.53393000","2460771.89876460","0"
"1611553200000","1434.01000000","1436.00000000","1430.61000000","1434.17000000","5307.56263000","1611553499999","7613030.52780360","3565","3369.86498000","4833814.25526320","0"
"1611553500000","1434.11000000","1435.97000000","1430.22000000","1430.79000000","4416.27969000","1611553799999","6326185.41448830","3563","2073.77161000","2970638.71655740","0"
"1611553800000","1430.57000000","1433.20000000","1428.78000000","1430.81000000","2641.28730000","1611554099999","3778966.10428470","2467","1338.97538000","1915725.96710030","0"
"1611554100000","1430.82000000","1440.80000000","1430.67000000","1440.46000000","4349.53563000","1611554399999","6251758.96558630","4682","2631.42652000","3782658.29173920","0"
"1611554400000","1440.45000000","1445.00000000","1433.95000000","1434.57000000","5698.57337000","1611554699999","8213920.40374840","6296","2990.55024000","4310811.16675060","0"
"1611554700000","1434.48000000","1438.08000000","1430.38000000","1430.54000000","2541.89990000","1611554999999","3642709.33179050","2988","1361.20218000","1950815.80172550","0"
"1611555000000","1430.51000000","1433.63000000","1426.14000000","1430.19000000","4054.27562000","1611555299999","5799809.93246980","3217","1560.37231000","2232990.43810560","0"
"1611555300000","1429.99000000","1432.88000000","1428.27000000","1430.01000000","2213.95649000","1611555599999","3167308.74514260","2390","1079.52781000","1544610.80992970","0"
"1611555600000","1430.06000000","1430.27000000","1420.01000000","1420.54000000","5824.03955000","1611555899999","8294741.39741320","4367","3457.84293000","4925981.08254050","0"
"1611555900000","1420.42000000","1425.30000000","1420.21000000","1423.67000000","4592.60860000","1611556199999","6533793.72943640","3137","1669.38515000","2375465.57588430","0"
"1611556200000","1423.75000000","1427.30000000","1423.09000000","1426.95000000","2823.68688000","1611556499999","4024858.96629560","2533","1495.17418000","2131582.41649120","0"
"1611556500000","1426.66000000","1427.00000000","1423.85000000","1424.67000000","2186.94809000","1611556799999","3117466.28594280","2187","1062.00068000","1513967.05779880","0"
"1611556800000","1424.66000000","1427.78000000","1414.94000000","1424.30000000","5249.62566000","1611557099999","7458194.41145140","4835","2543.49643000","3615036.68942080","0"
"1611557100000","1424.02000000","1424.97000000","1420.85000000","1424.22000000","2421.75562000","1611557399999","3446310.30557190","2192","972.84344000","1384319.42012890","0"
"1611557400000","1424.44000000","1432.33000000","1421.92000000","1430.00000000","2762.83652000","1611557699999","3944280.61987910","3075","1684.53174000","2405469.71994550","0"
"1611557700000","1430.01000000","1430.02000000","1424.25000000","1426.59000000","2094.97760000","1611557999999","2987933.63281760","2234","817.16381000","1165514.31177270","0"
"1611558000000","1426.50000000","1429.26000000","1417.61000000","1421.07000000","3625.84667000","1611558299999","5155216.48244230","4834","1785.14475000","2538533.93251220","0"
"1611558300000","1421.07000000","1423.79000000","1414.55000000","1414.69000000","3932.89375000","1611558599999","5583193.28616130","4589","1677.21393000","2382330.62637280","0"
"1611558600000","1414.84000000","1417.23000000","1406.48000000","1412.26000000","7247.45764000","1611558899999","10226354.06591620","6477","3502.18727000","4940818.51210050","0"
"1611558900000","1411.97000000","1414.00000000","1402.36000000","1405.99000000","7239.29504000","1611559199999","10182473.31371460","6559","3064.66896000","4311471.49634810","0"
"1611559200000","1406.00000000","1412.59000000","1405.76000000","1411.77000000","4027.45545000","1611559499999","5674792.44665280","4472","2111.96804000","2975841.42477710","0"
"1611559500000","1411.78000000","1413.53000000","1407.15000000","1413.53000000","3378.10848000","1611559799999","4762820.50920220","3989","1547.70294000","2182152.89288680","0"
"1611559800000","1413.32000000","1418.00000000","1408.95000000","1417.79000000","3347.41734000","1611560099999","4730208.72529900","4320","2099.48472000","2966471.17706400","0"
"1611560100000","1417.79000000","1421.37000000","1414.56000000","1416.48000000","3409.78480000","1611560399999","4835140.61334510","4268","2017.38639000","2861372.45451880","0"
"1611560400000","1416.48000000","1420.76000000","1416.35000000","1418.19000000","3625.59146000","1611560699999","5143348.66045140","3985","2017.80373000","2862466.65302380","0"
"1611560700000","1418.19000000","1422.49000000","1416.90000000","1421.07000000","3083.26995000","1611560999999","4378253.18025420","3667","1517.87112000","2156010.05257720","0"
"1611561000000","1421.07000000","1422.15000000","1411.49000000","1416.52000000","3212.02043000","1611561299999","4549034.75083920","4659","1598.68944000","2264167.67783590","0"
"1611561300000","1416.53000000","1425.52000000","1416.53000000","1424.61000000","4561.94349000","1611561599999","6489742.58934490","4625","2956.94248000","4208232.93506830","0"
"1611561600000","1424.65000000","1427.72000000","1416.43000000","1418.32000000","6591.27093000","1611561899999","9378502.25234390","6943","3294.53586000","4688043.47137060","0"
"1611561900000","1418.32000000","1422.02000000","1417.92000000","1420.49000000","2110.04823000","1611562199999","2996577.77969800","3269","1079.00646000","1532402.12386680","0"
"1611562200000","1420.48000000","1420.48000000","1409.29000000","1410.87000000","4668.15563000","1611562499999","6601099.34522470","4871","2251.24086000","3183822.02706450","0"
"1611562500000","1410.92000000","1418.82000000","1410.43000000","1412.49000000","7634.72974000","1611562799999","10802007.05681840","4638","4105.54886000","5809702.71980870","0"
"1611562800000","1412.48000000","1415.00000000","1405.34000000","1410.93000000","4581.42837000","1611563099999","6456252.03776710","4702","1805.44580000","2544875.84454080","0"
"1611563100000","1410.82000000","1411.54000000","1405.59000000","1405.86000000","4325.85029000","1611563399999","6092239.09472610","3828","2606.14438000","3670207.19754880","0"
"1611563400000","1405.88000000","1411.11000000","1400.23000000","1408.06000000","7428.88123000","1611563699999","10440766.22903930","5842","3132.10349000","4403836.42365850","0"
"1611563700000","1407.70000000","1414.68000000","1406.03000000","1412.51000000","4068.40520000","1611563999999","5741377.44195420","3997","1928.65431000","2721169.47787040","0"
"1611564000000","1412.51000000","1415.33000000","1410.63000000","1415.29000000","2591.06024000","1611564299999","3662037.08080500","2626","1357.31439000","1918531.51016680","0"
"1611564300000","1415.20000000","1420.00000000","1414.69000000","1415.82000000","3051.58649000","1611564599999","4325250.90724420","4127","1317.62062000","1867393.04608630","0"
"1611564600000","1415.83000000","1422.00000000","1415.69000000","1420.50000000","3554.61655000","1611564899999","5041651.66546460","3785","1926.19737000","2732256.02212340","0"
"1611564900000","1420.62000000","1423.57000000","1418.47000000","1422.97000000","2630.37977000","1611565199999","3738957.09593190","3505","1266.58152000","1800467.77833420","0"
"1611565200000","1422.98000000","1424.88000000","1419.34000000","1420.28000000","6121.88226000","1611565499999","8707029.58035880","3823","3566.77439000","5072794.37184490","0"
"1611565500000","1420.29000000","1422.12000000","1416.04000000","1417.79000000","3892.33235000","1611565799999","5526019.46422760","3345","1839.93486000","2612322.57567660","0"
"1611565800000","1417.76000000","1421.01000000","1415.00000000","1417.37000000","3740.96883000","1611566099999","5306539.00826820","2644","1977.29620000","2804584.25197660","0"
"1611566100000","1417.37000000","1419.70000000","1411.11000000","1411.33000000","3728.85673000","1611566399999","5273690.84809080","3435","1583.16850000","2237991.29678720","0"
"1611566400000","1411.33000000","1412.27000000","1407.20000000","1409.00000000","4229.48140000","1611566699999","5960813.28728690","3635","1943.12047000","2738835.01736200","0"
"1611566700000","1408.97000000","1412.46000000","1407.14000000","1408.65000000","4037.79326000","1611566999999","5692247.52695510","3048","2124.94632000","2995725.85645480","0"
"1611567000000","1409.04000000","1410.78000000","1404.29000000","1408.87000000","4377.89810000","1611567299999","6161948.77393200","3539","2216.24243000","3119695.03904500","0"
"1611567300000","1408.88000000","1408.88000000","1404.14000000","1405.47000000","3544.48922000","1611567599999","4984135.40836720","3171","1712.78289000","2408513.13638560","0"
"1611567600000","1405.47000000","1406.93000000","1395.60000000","1397.23000000","9144.90473000","1611567899999","12810235.10624520","6822","2940.21656000","4118645.09652780","0"
"1611567900000","1397.22000000","1398.65000000","1382.28000000","1394.98000000","16033.09628000","1611568199999","22317169.19835390","12295","7219.69112000","10056019.86558670","0"
"1611568200000","1394.97000000","1402.61000000","1393.45000000","1394.82000000","5814.77340000","1611568499999","8129574.83419970","5142","3103.61153000","4339938.56073260","0"
"1611568500000","1394.55000000","1394.55000000","1386.81000000","1390.77000000","6859.75447000","1611568799999","9539610.54101540","5121","3818.94458000","5310902.14200740","0"
"1611568800000","1390.72000000","1396.10000000","1383.27000000","1392.76000000","8149.96510000","1611569099999","11329986.98471320","8062","4080.12852000","5672472.47078960","0"
"1611569100000","1392.72000000","1398.64000000","1391.58000000","1398.63000000","7978.54998000","1611569399999","11128240.95898270","6487","5181.58427000","7227585.63695280","0"
"1611569400000","1398.59000000","1398.64000000","1384.62000000","1384.76000000","7266.38281000","1611569699999","10114493.50506520","7244","3243.17300000","4514163.81237820","0"
"1611569700000","1384.76000000","1396.84000000","1379.08000000","1394.57000000","10563.01002000","1611569999999","14653137.35574760","8709","5210.20178000","7234232.90792050","0"
"1611570000000","1394.57000000","1397.25000000","1393.80000000","1396.86000000","3644.69310000","1611570299999","5088229.91007060","4257","2358.78686000","3293137.26931420","0"
"1611570300000","1396.86000000","1401.88000000","1388.00000000","1393.30000000","17393.52850000","1611570599999","24236669.62703800","8650","11607.51651000","16165970.27729710","0"
"1611570600000","1393.43000000","1399.99000000","1393.28000000","1399.27000000","4908.58351000","1611570899999","6859674.22638110","4957","2542.27516000","3552694.10110780","0"
"1611570900000","1399.64000000","1402.36000000","1396.85000000","1401.67000000","4237.19846000","1611571199999","5931739.14735890","4017","2882.64024000","4036594.57705490","0"
"1611571200000","1401.67000000","1402.28000000","1398.00000000","1398.29000000","3381.66163000","1611571499999","4735323.10082550","4322","1551.16692000","2172166.67256750","0"
"1611571500000","1398.29000000","1401.42000000","1394.15000000","1400.24000000","2405.02062000","1611571799999","3358755.76761090","4084","1125.88736000","1572642.93548770","0"
"1611571800000","1400.23000000","1402.00000000","1397.42000000","1400.43000000","2442.36576000","1611572099999","3418391.88404570","3189","1328.54616000","1859412.32457670","0"
"1611572100000","1400.44000000","1405.00000000","1398.76000000","1402.63000000","4155.05058000","1611572399999","5823955.09713070","4265","2400.89528000","3365131.95353060","0"
"1611572400000","1402.63000000","1405.00000000","1398.18000000","1399.67000000","3880.71592000","1611572699999","5441296.20893890","2989","1715.91219000","2405998.16600960","0"
"1611572700000","1399.67000000","1404.36000000","1398.53000000","1402.32000000","2663.43785000","1611572999999","3731941.88356440","2397","1303.59473000","1826923.43461390","0"
"1611573000000","1402.32000000","1403.00000000","1399.00000000","1399.04000000","1849.99248000","1611573299999","2590704.67123090","1936","904.03188000","1266115.63979180","0"
"1611573300000","1399.02000000","1399.09000000","1392.11000000","1396.02000000","3985.64702000","1611573599999","5561327.03682440","3405","1885.04897000","2629659.58076120","0"
"1611573600000","1396.02000000","1402.57000000","1396.01000000","1402.14000000","1345.74268000","1611573899999","1884322.28467760","1956","766.48741000","1073180.69571660","0"
"1611573900000","1402.14000000","1416.02000000","1401.00000000","1415.54000000","7657.28099000","1611574199999","10798995.87586390","6135","3808.28930000","5369954.94449390","0"
"1611574200000","1415.55000000","1419.83000000","1410.94000000","1416.14000000","5017.25379000","1611574499999","7104141.31910760","5199","2872.40447000","4067471.21262940","0"
"1611574500000","1416.10000000","1421.85000000","1413.01000000","1419.88000000","5603.10549000","1611574799999","7945987.16658670","4101","3226.93661000","4576933.71604180","0"
"1611574800000","1419.84000000","1419.93000000","1413.70000000","1415.29000000","3135.58858000","1611575099999","4442575.10499620","3201","1707.86409000","2419973.57548990","0"
"1611575100000","1415.19000000","1416.72000000","1412.00000000","1414.00000000","3804.82197000","1611575399999","5381270.02759590","2742","1420.02969000","2008147.68039230","0"
"1611575400000","1414.01000000","1415.00000000","1411.42000000","1412.56000000","2064.07315000","1611575699999","2916910.18685580","1946","832.46975000","1176495.57823860","0"
"1611575700000","1412.18000000","1414.14000000","1408.33000000","1411.18000000","2370.87783000","1611575999999","3345600.63116000","2689","1302.94562000","1838987.76929760","0"
"1611576000000","1411.41000000","1416.77000000","1404.74000000","1405.56000000","4525.61705000","1611576299999","6390789.85471450","3607","2364.14275000","3340025.07516080","0"
"1611576300000","1405.63000000","1413.26000000","1405.12000000","1413.26000000","3315.34107000","1611576599999","4667754.22763880","2909","1852.74502000","2608757.69351820","0"
"1611576600000","1413.33000000","1425.00000000","1412.04000000","1424.99000000","11437.63960000","1611576899999","16255153.18262540","6784","7059.27306000","10031873.43833250","0"
"1611576900000","1424.93000000","1434.00000000","1424.56000000","1433.64000000","12284.74305000","1611577199999","17557088.76726560","9508","8357.00802000","11941687.05842160","0"
"1611577200000","1433.19000000","1433.63000000","1426.01000000","1427.24000000","7025.93599000","1611577499999","10045218.25717250","5721","4111.06241000","5878244.83177950","0"
"1611577500000","1427.23000000","1429.53000000","1426.00000000","1427.27000000","3442.71992000","1611577799999","4914180.85708850","2960","1988.33764000","2838041.14846410","0"
"1611577800000","1427.06000000","1431.69000000","1426.00000000","1426.27000000","4257.96682000","1611578099999","6083401.67953840","3713","2098.19752000","2998200.08593990","0"
"1611578100000","1426.27000000","1428.27000000","1418.70000000","1421.55000000","6575.28375000","1611578399999","9360556.69593030","5668","3636.70783000","5177884.52455970","0"
"1611578400000","1421.55000000","1432.54000000","1420.29000000","1432.15000000","5325.06857000","1611578699999","7596776.16716880","4329","3324.67594000","4744734.38898570","0"
"1611578700000","1432.04000000","1444.36000000","1431.97000000","1440.48000000","17280.97652000","1611578999999","24874098.13414100","11831","9876.03405000","14211096.51014420","0"
"1611579000000","1440.48000000","1441.52000000","1431.78000000","1436.00000000","8800.76866000","1611579299999","12640905.98286500","5879","4515.88927000","6486049.05054960","0"
"1611579300000","1435.87000000","1437.29000000","1425.00000000","1426.06000000","7500.60799000","1611579599999","10740943.70073080","5319","3424.62343000","4905334.12656510","0"
"1611579600000","1426.24000000","1428.82000000","1421.73000000","1422.57000000","6949.26795000","1611579899999","9910274.96630700","5978","2821.06583000","4023412.62040770","0"
"1611579900000","1422.79000000","1429.28000000","1421.55000000","1426.56000000","5305.64207000","1611580199999","7569807.21574100","4359","3101.96229000","4425342.26807080","0"
"1611580200000","1426.49000000","1438.66000000","1418.73000000","1423.98000000","16038.02392000","1611580499999","22880467.03850410","10032","7100.38207000","10135923.49876250","0"
"1611580500000","1423.84000000","1425.70000000","1415.57000000","1418.56000000","7369.76624000","1611580799999","10463781.29641860","6516","2745.35323000","3898174.85044250","0"
"1611580800000","1418.73000000","1423.46000000","1417.16000000","1421.14000000","6109.11917000","1611581099999","8677014.98154050","4887","3145.43689000","4467919.06906890","0"
"1611581100000","1421.39000000","1423.76000000","1409.71000000","1412.24000000","11747.90094000","1611581399999","16637206.33330050","8668","5106.88965000","7232035.86110370","0"
"1611581400000","1412.25000000","1415.60000000","1405.50000000","1415.06000000","10476.95856000","1611581699999","14768600.95677830","7866","5439.44175000","7664438.30562470","0"
